date,pe,yoy
1973-03-15,17.109,-8.38%
1973-03-14,17.238,-7.57%
1973-03-13,17.163,-7.73%
1973-03-12,17.070,-9.12%
1973-03-09,17.060,-9.64%
1973-03-08,17.126,-9.31%
1973-03-07,17.159,-9.06%
1973-03-06,17.106,-9.26%
1973-03-05,16.894,-9.69%
1973-03-02,16.834,-9.49%
1973-03-01,16.530,-10.84%
1973-02-28,16.744,-9.49%
1973-02-27,16.931,-8.47%
1973-02-26,17.128,-7.41%
1973-02-23,17.276,-5.90%
1973-02-22,17.472,-4.75%
1973-02-21,17.510,-4.53%
1973-02-20,17.618,-3.94%
1973-02-16,17.554,-4.60%
1973-02-15,17.473,-4.51%
1973-02-14,17.573,-3.56%
1973-02-13,17.829,-2.61%
1973-02-12,17.719,-3.21%
1973-02-09,17.508,-4.79%
1973-02-08,17.276,-5.32%
1973-02-07,17.353,-4.72%
1973-02-06,17.473,-4.35%
1973-02-05,17.440,-4.53%
1973-02-02,17.458,-4.27%
1973-02-01,17.120,-6.09%
1973-01-31,17.715,-2.17%
1973-01-30,18.042,-1.27%
1973-01-29,18.070,-1.12%
1973-01-26,18.139,+0.87%
1973-01-24,18.182,+1.04%
1973-01-23,18.414,+1.26%
1973-01-22,18.413,+1.26%
1973-01-19,18.502,+1.52%
1973-01-18,18.512,+1.41%
1973-01-17,18.486,+1.61%
1973-01-16,18.402,+1.45%
1973-01-15,18.449,+1.71%
1973-01-12,18.583,+2.25%
1973-01-11,18.729,+3.00%
1973-01-10,18.603,+2.63%
1973-01-09,18.650,+2.74%
1973-01-08,18.668,+2.84%
1973-01-05,18.671,+3.26%
1973-01-04,18.598,+3.84%
1973-01-03,18.625,+4.42%
1973-01-02,18.551,+3.06%
1973-01-01,18.080,+0.44%
1972-12-29,18.649,+2.36%
1972-12-27,18.472,+2.65%
1972-12-26,18.373,+2.32%
1972-12-22,18.299,+1.46%
1972-12-21,18.185,+0.21%
1972-12-20,18.318,+1.19%
1972-12-19,18.379,+2.84%
1972-12-18,18.468,+3.33%
1972-12-15,18.682,+6.36%
1972-12-14,18.679,+7.29%
1972-12-13,18.730,+7.32%
1972-12-12,18.746,+7.65%
1972-12-11,18.818,+8.06%
1972-12-08,18.777,+8.69%
1972-12-07,18.736,+8.51%
1972-12-06,18.643,+8.37%
1972-12-05,18.575,+7.36%
1972-12-04,18.605,+7.54%
1972-12-01,18.300,+5.17%
1972-11-30,18.431,+10.01%
1972-11-29,18.703,+10.52%
1972-11-28,18.695,+12.24%
1972-11-27,18.735,+12.48%
1972-11-24,18.823,+15.03%
1972-11-22,18.764,+14.09%
1972-11-21,18.653,+12.39%
1972-11-20,18.544,+11.74%
1972-11-17,18.538,+10.21%
1972-11-16,18.480,+10.03%
1972-11-15,18.379,+10.50%
1972-11-14,18.451,+10.56%
1972-11-13,18.283,+9.56%
1972-11-10,18.255,+7.88%
1972-11-09,18.218,+6.46%
1972-11-08,18.194,+6.40%
1972-11-06,18.295,+6.91%
1972-11-03,18.334,+6.63%
1972-11-02,18.175,+7.67%
1972-11-01,18.180,+9.92%
1972-10-31,17.910,+3.20%
1972-10-30,18.011,+3.79%
1972-10-27,18.016,+4.30%
1972-10-26,18.077,+3.60%
1972-10-25,18.033,+2.96%
1972-10-24,18.047,+2.60%
1972-10-23,17.972,+2.18%
1972-10-20,17.792,+1.00%
1972-10-19,17.598,-1.49%
1972-10-18,17.621,-1.71%
1972-10-17,17.508,-2.78%
1972-10-16,17.389,-3.44%
1972-10-13,17.577,-3.62%
1972-10-12,17.687,-3.54%
1972-10-11,17.834,-2.34%
1972-10-10,17.914,-2.10%
1972-10-09,17.899,-2.18%
1972-10-06,17.853,-2.88%
1972-10-05,17.735,-2.83%
1972-10-04,17.930,-1.87%
1972-10-03,17.964,+1.89%
1972-10-02,17.941,+1.76%
1972-10-01,17.590,-0.23%
1972-09-29,18.183,+0.11%
1972-09-28,18.150,-0.06%
1972-09-27,18.036,-0.41%
1972-09-26,17.791,-2.30%
1972-09-25,17.771,-2.41%
1972-09-22,17.849,-2.30%
1972-09-21,17.834,-3.23%
1972-09-20,17.862,-3.42%
1972-09-19,17.854,-3.73%
1972-09-18,17.863,-3.68%
1972-09-15,17.896,-3.32%
1972-09-14,17.916,-2.79%
1972-09-13,17.911,-3.53%
1972-09-12,17.840,-4.25%
1972-09-11,18.012,-3.32%
1972-09-08,18.117,-3.64%
1972-09-07,18.140,-3.34%
1972-09-06,18.183,-2.67%
1972-09-05,18.294,-2.07%
1972-09-01,17.820,-2.68%
1972-08-31,18.271,-0.56%
1972-08-30,18.337,-1.24%
1972-08-29,18.310,-2.33%
1972-08-28,18.280,-2.49%
1972-08-25,18.353,-2.03%
1972-08-24,18.411,-1.71%
1972-08-23,18.617,+0.45%
1972-08-22,18.642,+1.62%
1972-08-21,18.527,+0.99%
1972-08-18,18.534,+0.75%
1972-08-17,18.464,-1.02%
1972-08-16,18.517,+0.50%
1972-08-15,18.584,+4.09%
1972-08-14,18.665,+4.55%
1972-08-11,18.566,+5.13%
1972-08-10,18.416,+5.53%
1972-08-09,18.385,+5.36%
1972-08-08,18.357,+4.40%
1972-08-07,18.343,+4.32%
1972-08-04,18.313,+4.54%
1972-08-03,18.265,+3.59%
1972-08-02,18.124,+1.23%
1972-08-01,18.260,+1.22%
1972-07-31,17.809,-0.87%
1972-07-28,17.987,-1.42%
1972-07-27,17.970,-2.23%
1972-07-26,18.012,-2.88%
1972-07-25,18.023,-3.09%
1972-07-24,18.077,-2.80%
1972-07-21,17.866,-4.27%
1972-07-20,17.724,-5.06%
1972-07-19,17.779,-4.39%
1972-07-18,17.727,-4.85%
1972-07-17,17.735,-4.80%
1972-07-14,17.889,-4.08%
1972-07-13,17.802,-4.82%
1972-07-12,17.905,-5.52%
1972-07-11,17.977,-5.02%
1972-07-10,18.109,-4.32%
1972-07-07,18.206,-3.19%
1972-07-06,18.265,-2.60%
1972-07-05,18.107,-3.46%
1972-07-03,18.005,-4.00%
1972-07-01,17.780,-3.74%
1972-06-30,17.946,-4.24%
1972-06-29,18.044,-3.41%
1972-06-28,18.078,-2.15%
1972-06-27,18.137,-2.09%
1972-06-26,18.155,-1.99%
1972-06-23,18.289,-1.69%
1972-06-22,18.358,-0.49%
1972-06-21,18.377,-0.67%
1972-06-20,18.338,-1.98%
1972-06-19,18.262,-2.39%
1972-06-16,18.304,-3.67%
1972-06-15,18.318,-3.41%
1972-06-14,18.309,-3.36%
1972-06-13,18.167,-4.91%
1972-06-12,18.076,-5.39%
1972-06-09,18.051,-4.78%
1972-06-08,18.122,-4.44%
1972-06-07,18.184,-4.89%
1972-06-06,18.279,-4.54%
1972-06-05,18.382,-4.01%
1972-06-02,18.535,-2.88%
1972-06-01,18.090,-3.47%
1972-05-31,18.502,-2.50%
1972-05-30,18.831,-0.77%
1972-05-26,18.884,-0.45%
1972-05-25,18.850,-0.51%
1972-05-24,18.824,-1.30%
1972-05-23,18.734,-2.61%
1972-05-22,18.718,-2.69%
1972-05-19,18.597,-3.40%
1972-05-18,18.420,-4.09%
1972-05-17,18.241,-4.89%
1972-05-16,18.201,-6.51%
1972-05-15,18.235,-6.34%
1972-05-12,18.154,-7.38%
1972-05-11,18.049,-7.66%
1972-05-10,17.990,-7.73%
1972-05-09,17.874,-8.78%
1972-05-08,18.113,-7.56%
1972-05-05,18.196,-7.95%
1972-05-04,18.131,-8.29%
1972-05-03,18.087,-8.07%
1972-05-02,18.102,-5.77%
1972-05-01,18.190,-5.31%
1972-04-28,18.532,-7.67%
1972-04-27,18.425,-7.87%
1972-04-26,18.398,-7.60%
1972-04-25,18.437,-7.51%
1972-04-24,18.621,-6.58%
1972-04-21,18.742,-5.35%
1972-04-20,18.768,-5.45%
1972-04-19,18.795,-5.67%
1972-04-18,18.893,-4.71%
1972-04-17,18.849,-4.93%
1972-04-14,18.905,-4.53%
1972-04-13,18.917,-4.11%
1972-04-12,18.964,-3.78%
1972-04-11,18.892,-3.41%
1972-04-10,18.838,-3.69%
1972-04-07,18.867,-3.42%
1972-04-06,18.833,-3.15%
1972-04-05,18.761,-2.83%
1972-04-04,18.609,-3.40%
1972-04-03,18.499,-3.97%
1972-04-01,18.570,-5.35%
1972-03-30,18.579,-3.83%
1972-03-29,18.456,-4.24%
1972-03-28,18.574,-3.55%
1972-03-27,18.596,-3.44%
1972-03-24,18.634,-2.92%
1972-03-23,18.674,-3.35%
1972-03-22,18.516,-4.49%
1972-03-21,18.490,-4.99%
1972-03-20,18.646,-4.19%
1972-03-17,18.704,-4.00%
1972-03-16,18.631,-4.46%
1972-03-15,18.674,-3.77%
1972-03-14,18.650,-2.79%
1972-03-13,18.601,-3.04%
1972-03-10,18.782,-1.83%
1972-03-09,18.880,-1.48%
1972-03-08,18.884,-1.38%
1972-03-07,18.868,-1.04%
1972-03-06,18.851,-1.13%
1972-03-03,18.707,+0.14%
1972-03-02,18.600,-0.46%
1972-03-01,18.540,-2.83%
1972-02-29,18.470,-3.20%
1972-02-28,18.500,-1.33%
1972-02-25,18.498,-1.52%
1972-02-24,18.371,-2.00%
1972-02-23,18.359,-1.41%
1972-02-22,18.343,-1.12%
1972-02-18,18.341,-2.99%
1972-02-17,18.395,-3.34%
1972-02-16,18.401,-3.76%
1972-02-15,18.298,-4.08%
1972-02-14,18.221,-4.48%
1972-02-11,18.307,-3.52%
1972-02-10,18.395,-2.54%
1972-02-09,18.389,-2.69%
1972-02-08,18.247,-3.38%
1972-02-07,18.213,-3.04%
1972-02-04,18.268,-2.44%
1972-02-03,18.230,-2.65%
1972-02-02,18.237,-2.41%
1972-02-01,18.230,-2.57%
1972-01-31,18.108,-3.11%
1972-01-28,18.274,-1.54%
1972-01-27,18.158,-1.83%
1972-01-26,17.982,-3.50%
1972-01-25,18.032,-2.91%
1972-01-24,17.995,-2.70%
1972-01-21,18.184,-0.96%
1972-01-20,18.225,-0.31%
1972-01-19,18.225,-0.28%
1972-01-18,18.254,+0.25%
1972-01-17,18.193,+0.32%
1972-01-14,18.139,+0.27%
1972-01-13,18.068,+0.14%
1972-01-12,18.174,+0.55%
1972-01-11,18.184,+1.42%
1972-01-10,18.126,+0.86%
1972-01-07,18.153,+0.81%
1972-01-06,18.160,+0.88%
1972-01-05,18.082,+1.04%
1972-01-04,17.911,+0.80%
1972-01-03,17.837,-1.56%
1972-01-01,18.000,-0.66%
1971-12-31,17.911,-0.29%
1971-12-30,18.143,+2.44%
1971-12-29,18.219,+3.08%
1971-12-28,18.173,+3.94%
1971-12-27,17.995,+3.47%
1971-12-23,17.957,+3.83%
1971-12-22,18.036,+4.36%
1971-12-21,18.146,+5.11%
1971-12-20,18.102,+4.53%
1971-12-17,17.872,+3.41%
1971-12-16,17.779,+3.24%
1971-12-15,17.565,+2.07%
1971-12-14,17.410,+1.01%
1971-12-13,17.453,+0.74%
1971-12-10,17.414,+0.90%
1971-12-09,17.283,+0.56%
1971-12-08,17.276,+0.60%
1971-12-07,17.267,+0.02%
1971-12-06,17.203,+0.19%
1971-12-03,17.301,+1.39%
1971-12-02,17.084,+0.59%
1971-12-01,17.400,-0.85%
1971-11-30,16.754,+0.10%
1971-11-29,16.922,+3.98%
1971-11-26,16.656,+3.35%
1971-11-24,16.364,+1.91%
1971-11-23,16.333,+2.37%
1971-11-22,16.447,+3.73%
1971-11-19,16.596,+5.69%
1971-11-18,16.690,+6.44%
1971-11-17,16.821,+6.57%
1971-11-16,16.795,+6.53%
1971-11-15,16.632,+5.33%
1971-11-12,16.688,+4.71%
1971-11-11,16.688,+3.63%
1971-11-10,16.922,+5.37%
1971-11-09,17.112,+6.71%
1971-11-08,17.100,+7.20%
1971-11-05,17.112,+7.43%
1971-11-04,17.172,+7.44%
1971-11-03,17.194,+7.79%
1971-11-02,16.880,+6.73%
1971-11-01,16.540,+2.22%
1971-10-29,17.354,+11.59%
1971-10-28,17.304,+11.17%
1971-10-27,17.273,+11.39%
1971-10-26,17.448,+12.26%
1971-10-25,17.514,+12.06%
1971-10-22,17.589,+13.07%
1971-10-21,17.606,+12.80%
1971-10-20,17.615,+12.89%
1971-10-19,17.864,+15.16%
1971-10-18,17.928,+14.02%
1971-10-15,18.009,+14.03%
1971-10-14,18.072,+15.06%
1971-10-13,18.238,+16.29%
1971-10-12,18.337,+16.77%
1971-10-11,18.262,+15.05%
1971-10-08,18.298,+14.11%
1971-10-07,18.420,+13.63%
1971-10-06,18.383,+13.45%
1971-10-05,18.252,+13.14%
1971-10-04,18.271,+15.00%
1971-10-01,17.630,+10.33%
1971-09-30,18.110,+15.27%
1971-09-29,18.163,+16.56%
1971-09-28,18.160,+17.15%
1971-09-27,18.111,+16.69%
1971-09-24,18.210,+17.41%
1971-09-23,18.252,+19.21%
1971-09-22,18.269,+21.03%
1971-09-21,18.430,+21.73%
1971-09-20,18.494,+21.10%
1971-09-17,18.545,+21.92%
1971-09-16,18.490,+22.30%
1971-09-15,18.510,+23.08%
1971-09-14,18.430,+21.49%
1971-09-13,18.566,+21.72%
1971-09-10,18.631,+22.47%
1971-09-09,18.701,+22.20%
1971-09-08,18.801,+22.49%
1971-09-07,18.766,+22.57%
1971-09-03,18.681,+23.11%
1971-09-02,18.421,+23.09%
1971-09-01,18.310,+18.82%
1971-08-31,18.373,+21.93%
1971-08-30,18.567,+24.07%
1971-08-27,18.746,+26.47%
1971-08-26,18.701,+25.97%
1971-08-25,18.733,+26.32%
1971-08-24,18.731,+26.51%
1971-08-23,18.534,+27.94%
1971-08-20,18.345,+29.24%
1971-08-19,18.313,+30.17%
1971-08-18,18.396,+32.05%
1971-08-17,18.655,+35.47%
1971-08-16,18.425,+34.06%
1971-08-13,17.853,+30.63%
1971-08-12,17.910,+29.90%
1971-08-11,17.660,+27.41%
1971-08-10,17.451,+25.27%
1971-08-09,17.450,+23.51%
1971-08-06,17.584,+24.79%
1971-08-05,17.554,+24.41%
1971-08-04,17.517,+24.13%
1971-08-03,17.632,+25.23%
1971-08-02,17.903,+24.33%
1971-08-01,18.040,+25.28%
1971-07-30,17.966,+27.03%
1971-07-29,18.049,+27.66%
1971-07-28,18.246,+29.51%
1971-07-27,18.380,+30.66%
1971-07-26,18.547,+31.56%
1971-07-23,18.598,+31.62%
1971-07-22,18.630,+33.50%
1971-07-21,18.662,+33.82%
1971-07-20,18.669,+32.59%
1971-07-19,18.596,+32.13%
1971-07-16,18.630,+34.71%
1971-07-15,18.662,+36.93%
1971-07-14,18.650,+38.33%
1971-07-13,18.703,+38.61%
1971-07-12,18.951,+40.28%
1971-07-09,18.927,+41.07%
1971-07-08,18.861,+42.62%
1971-07-07,18.805,+45.73%
1971-07-06,18.752,+44.20%
1971-07-02,18.756,+41.98%
1971-07-01,18.470,+33.45%
1971-06-30,18.741,+42.26%
1971-06-29,18.681,+42.49%
1971-06-28,18.476,+39.82%
1971-06-25,18.524,+39.14%
1971-06-24,18.558,+39.49%
1971-06-23,18.603,+38.35%
1971-06-22,18.448,+33.84%
1971-06-21,18.501,+33.50%
1971-06-18,18.709,+35.96%
1971-06-17,18.998,+38.99%
1971-06-16,19.002,+38.74%
1971-06-15,18.964,+41.76%
1971-06-14,18.945,+41.94%
1971-06-11,19.106,+42.69%
1971-06-10,19.025,+40.14%
1971-06-09,18.958,+38.24%
1971-06-08,18.964,+38.74%
1971-06-07,19.119,+39.55%
1971-06-04,19.149,+37.62%
1971-06-03,19.095,+35.21%
1971-06-02,19.085,+36.32%
1971-06-01,18.740,+36.89%
1971-05-28,18.977,+42.18%
1971-05-27,18.933,+45.44%
1971-05-26,18.970,+53.05%
1971-05-25,18.947,+50.77%
1971-05-24,19.072,+47.56%
1971-05-21,19.236,+49.01%
1971-05-20,19.297,+46.72%
1971-05-19,19.251,+42.61%
1971-05-18,19.206,+39.51%
1971-05-17,19.179,+39.41%
1971-05-14,19.469,+44.26%
1971-05-13,19.560,+42.87%
1971-05-12,19.600,+40.73%
1971-05-11,19.547,+39.02%
1971-05-10,19.497,+37.20%
1971-05-07,19.594,+37.20%
1971-05-06,19.663,+38.32%
1971-05-05,19.768,+40.59%
1971-05-04,19.770,+39.90%
1971-05-03,19.674,+43.82%
1971-05-01,19.210,+40.42%
1971-04-30,19.800,+35.77%
1971-04-29,20.044,+37.94%
1971-04-28,20.071,+40.77%
1971-04-27,19.998,+38.21%
1971-04-26,19.912,+35.44%
1971-04-23,19.933,+35.14%
1971-04-22,19.839,+32.54%
1971-04-21,19.801,+30.57%
1971-04-20,19.849,+30.20%
1971-04-19,19.925,+30.94%
1971-04-16,19.826,+29.97%
1971-04-15,19.831,+28.73%
1971-04-14,19.803,+28.32%
1971-04-13,19.728,+26.73%
1971-04-12,19.709,+25.75%
1971-04-08,19.559,+24.44%
1971-04-07,19.536,+24.25%
1971-04-06,19.446,+23.34%
1971-04-05,19.308,+21.61%
1971-04-02,19.264,+20.79%
1971-04-01,19.620,+27.57%
1971-03-31,19.216,+20.70%
1971-03-30,19.318,+22.42%
1971-03-29,19.274,+21.75%
1971-03-26,19.258,+21.65%
1971-03-25,19.193,+21.44%
1971-03-24,19.195,+23.93%
1971-03-23,19.322,+26.16%
1971-03-22,19.387,+26.49%
1971-03-19,19.462,+26.45%
1971-03-18,19.497,+26.51%
1971-03-17,19.484,+26.78%
1971-03-16,19.501,+27.45%
1971-03-15,19.405,+25.45%
1971-03-12,19.185,+23.37%
1971-03-11,19.150,+22.65%
1971-03-10,19.133,+22.45%
1971-03-09,19.164,+22.98%
1971-03-08,19.148,+21.61%
1971-03-05,19.067,+20.33%
1971-03-04,18.867,+19.02%
1971-03-03,18.680,+17.59%
1971-03-02,18.686,+18.31%
1971-03-01,19.080,+21.14%
1971-02-26,18.750,+20.85%
1971-02-25,18.783,+20.46%
1971-02-24,18.746,+22.08%
1971-02-23,18.622,+21.21%
1971-02-22,18.550,+20.74%
1971-02-19,18.748,+22.41%
1971-02-18,18.907,+23.90%
1971-02-17,19.031,+26.26%
1971-02-16,19.120,+26.70%
1971-02-12,19.076,+26.03%
1971-02-11,18.975,+25.06%
1971-02-10,18.874,+25.61%
1971-02-09,18.897,+24.45%
1971-02-08,18.886,+25.36%
1971-02-05,18.785,+25.31%
1971-02-04,18.725,+24.41%
1971-02-03,18.727,+23.67%
1971-02-02,18.688,+24.88%
1971-02-01,18.710,+21.89%
1971-01-29,18.690,+26.07%
1971-01-28,18.559,+23.59%
1971-01-27,18.497,+22.02%
1971-01-26,18.634,+22.16%
1971-01-25,18.573,+20.53%
1971-01-22,18.495,+18.85%
1971-01-21,18.361,+18.04%
1971-01-20,18.281,+17.62%
1971-01-19,18.277,+17.84%
1971-01-18,18.209,+15.76%
1971-01-15,18.135,+14.33%
1971-01-14,18.090,+14.09%
1971-01-13,18.043,+13.61%
1971-01-12,18.074,+13.92%
1971-01-11,17.930,+12.16%
1971-01-08,17.971,+12.07%
1971-01-07,18.008,+12.37%
1971-01-06,18.002,+12.10%
1971-01-05,17.895,+10.67%
1971-01-04,17.768,+10.43%
1971-01-01,18.120,+14.97%
1970-12-31,17.963,+12.78%
1970-12-30,17.710,+12.52%
1970-12-29,17.674,+12.72%
1970-12-28,17.484,+10.74%
1970-12-24,17.392,+11.01%
1970-12-23,17.294,+11.55%
1970-12-22,17.282,+11.04%
1970-12-21,17.263,+9.95%
1970-12-18,17.317,+11.23%
1970-12-17,17.282,+12.76%
1970-12-16,17.221,+11.71%
1970-12-15,17.209,+10.62%
1970-12-14,17.236,+10.47%
1970-12-11,17.324,+11.39%
1970-12-10,17.259,+11.02%
1970-12-09,17.186,+10.46%
1970-12-08,17.173,+10.28%
1970-12-07,17.263,+9.53%
1970-12-04,17.171,+8.68%
1970-12-03,17.063,+8.36%
1970-12-02,16.983,+6.68%
1970-12-01,17.550,+11.36%
1970-11-30,16.737,+4.37%
1970-11-27,16.275,+2.08%
1970-11-25,16.116,+1.44%
1970-11-24,16.057,+0.75%
1970-11-23,15.955,-1.04%
1970-11-20,15.856,-2.27%
1970-11-19,15.703,-4.21%
1970-11-18,15.680,-4.84%
1970-11-17,15.784,-4.22%
1970-11-16,15.765,-4.99%
1970-11-13,15.790,-5.18%
1970-11-12,15.938,-4.75%
1970-11-11,16.104,-3.94%
1970-11-10,16.059,-4.46%
1970-11-09,16.036,-4.53%
1970-11-06,15.951,-4.46%
1970-11-05,15.928,-4.57%
1970-11-04,15.983,-3.82%
1970-11-03,15.951,-3.95%
1970-11-02,15.816,-4.32%
1970-11-01,16.180,-2.12%
1970-10-30,15.532,-5.62%
1970-10-29,15.552,-5.38%
1970-10-28,15.565,-6.13%
1970-10-27,15.507,-6.74%
1970-10-26,15.543,-6.70%
1970-10-23,15.629,-5.55%
1970-10-22,15.556,-6.35%
1970-10-21,15.608,-5.42%
1970-10-20,15.604,-4.72%
1970-10-19,15.513,-5.08%
1970-10-16,15.724,-3.90%
1970-10-15,15.793,-2.82%
1970-10-14,15.707,-3.33%
1970-10-13,15.683,-2.30%
1970-10-12,15.703,-1.15%
1970-10-09,15.873,+0.49%
1970-10-08,16.035,+1.92%
1970-10-07,16.211,+2.57%
1970-10-06,16.203,+2.22%
1970-10-05,16.132,+1.96%
1970-10-02,15.888,+0.37%
1970-10-01,15.980,-2.14%
1970-09-30,15.711,-0.63%
1970-09-29,15.582,-2.08%
1970-09-28,15.501,-3.37%
1970-09-25,15.521,-3.86%
1970-09-24,15.510,-4.67%
1970-09-23,15.311,-6.02%
1970-09-22,15.094,-7.35%
1970-09-21,15.140,-6.64%
1970-09-18,15.272,-5.54%
1970-09-17,15.211,-5.64%
1970-09-16,15.118,-6.53%
1970-09-15,15.039,-6.95%
1970-09-14,15.170,-5.62%
1970-09-11,15.253,-4.97%
1970-09-10,15.213,-5.95%
1970-09-09,15.303,-3.80%
1970-09-08,15.349,-2.81%
1970-09-04,15.311,-4.59%
1970-09-03,15.174,-6.22%
1970-09-02,14.965,-8.05%
1970-09-01,15.410,-3.99%
1970-08-31,15.068,-7.55%
1970-08-28,14.965,-7.58%
1970-08-27,14.823,-8.07%
1970-08-26,14.846,-7.74%
1970-08-25,14.830,-8.46%
1970-08-24,14.806,-9.55%
1970-08-21,14.486,-10.97%
1970-08-20,14.194,-12.51%
1970-08-19,14.069,-13.28%
1970-08-18,13.931,-13.68%
1970-08-17,13.771,-14.15%
1970-08-14,13.744,-13.71%
1970-08-13,13.667,-13.60%
1970-08-12,13.788,-12.77%
1970-08-11,13.861,-13.00%
1970-08-10,13.931,-13.10%
1970-08-07,14.128,-11.91%
1970-08-06,14.091,-12.08%
1970-08-05,14.110,-11.48%
1970-08-04,14.112,-11.07%
1970-08-03,14.080,-12.22%
1970-08-01,14.400,-10.22%
1970-07-31,14.269,-8.95%
1970-07-30,14.143,-8.16%
1970-07-29,14.138,-7.73%
1970-07-28,14.089,-8.79%
1970-07-27,14.067,-10.67%
1970-07-24,14.098,-11.28%
1970-07-23,14.130,-11.38%
1970-07-22,13.955,-12.86%
1970-07-21,13.946,-14.23%
1970-07-20,14.080,-13.40%
1970-07-17,14.074,-14.17%
1970-07-16,13.830,-15.14%
1970-07-15,13.629,-15.54%
1970-07-14,13.482,-16.73%
1970-07-13,13.493,-17.72%
1970-07-10,13.509,-17.29%
1970-07-09,13.417,-19.12%
1970-07-08,13.225,-20.89%
1970-07-07,12.904,-23.90%
1970-07-06,13.004,-23.76%
1970-07-02,13.210,-22.03%
1970-07-01,13.840,-14.36%
1970-06-30,13.174,-21.26%
1970-06-29,13.110,-21.47%
1970-06-26,13.214,-20.78%
1970-06-25,13.313,-19.99%
1970-06-24,13.304,-20.30%
1970-06-23,13.446,-18.54%
1970-06-22,13.784,-16.87%
1970-06-19,13.858,-16.91%
1970-06-18,13.761,-17.98%
1970-06-17,13.669,-18.64%
1970-06-16,13.696,-18.79%
1970-06-15,13.378,-20.94%
1970-06-12,13.347,-20.81%
1970-06-11,13.390,-21.58%
1970-06-10,13.576,-21.18%
1970-06-09,13.714,-20.99%
1970-06-08,13.669,-21.96%
1970-06-05,13.700,-22.27%
1970-06-04,13.914,-20.93%
1970-06-03,14.122,-19.78%
1970-06-02,14.000,-20.71%
1970-06-01,13.690,-19.38%
1970-05-29,13.694,-22.83%
1970-05-28,13.347,-24.64%
1970-05-27,13.018,-26.72%
1970-05-26,12.395,-30.76%
1970-05-25,12.567,-29.95%
1970-05-22,12.925,-27.96%
1970-05-21,12.909,-27.96%
1970-05-20,13.152,-26.30%
1970-05-19,13.499,-25.03%
1970-05-18,13.767,-24.24%
1970-05-15,13.757,-24.23%
1970-05-14,13.496,-25.88%
1970-05-13,13.691,-24.23%
1970-05-12,13.927,-22.59%
1970-05-11,14.061,-21.97%
1970-05-08,14.211,-21.17%
1970-05-07,14.281,-20.46%
1970-05-06,14.216,-20.96%
1970-05-05,14.061,-21.46%
1970-05-04,14.132,-20.78%
1970-05-01,13.680,-23.75%
1970-04-30,14.583,-18.01%
1970-04-29,14.531,-17.73%
1970-04-28,14.258,-18.67%
1970-04-27,14.469,-17.22%
1970-04-24,14.702,-15.51%
1970-04-23,14.750,-14.84%
1970-04-22,14.968,-13.56%
1970-04-21,15.165,-12.23%
1970-04-20,15.245,-12.36%
1970-04-17,15.217,-12.12%
1970-04-16,15.254,-11.78%
1970-04-15,15.405,-11.69%
1970-04-14,15.433,-11.57%
1970-04-13,15.567,-10.87%
1970-04-10,15.673,-10.17%
1970-04-09,15.725,-9.40%
1970-04-08,15.718,-8.65%
1970-04-07,15.723,-8.39%
1970-04-06,15.766,-8.86%
1970-04-03,15.877,-8.22%
1970-04-02,15.948,-7.90%
1970-04-01,15.380,-11.51%
1970-03-31,15.920,-9.04%
1970-03-30,15.780,-9.84%
1970-03-26,15.831,-8.54%
1970-03-25,15.805,-8.02%
1970-03-24,15.489,-9.71%
1970-03-23,15.315,-10.85%
1970-03-20,15.327,-10.96%
1970-03-19,15.391,-10.02%
1970-03-18,15.412,-9.24%
1970-03-17,15.368,-9.28%
1970-03-16,15.301,-9.45%
1970-03-13,15.468,-8.82%
1970-03-12,15.551,-8.94%
1970-03-11,15.614,-8.82%
1970-03-10,15.625,-8.45%
1970-03-09,15.583,-8.38%
1970-03-06,15.746,-7.47%
1970-03-05,15.845,-7.83%
1970-03-04,15.852,-7.43%
1970-03-03,15.886,-6.34%
1970-03-02,15.794,-7.42%
1970-03-01,15.750,-7.68%
1970-02-27,15.620,-8.00%
1970-02-26,15.515,-8.91%
1970-02-25,15.593,-8.02%
1970-02-24,15.356,-9.98%
1970-02-20,15.363,-11.02%
1970-02-19,15.316,-12.04%
1970-02-18,15.260,-13.01%
1970-02-17,15.073,-14.95%
1970-02-16,15.091,-15.82%
1970-02-13,15.103,-15.83%
1970-02-12,15.136,-14.76%
1970-02-11,15.173,-15.39%
1970-02-10,15.026,-16.11%
1970-02-09,15.185,-15.22%
1970-02-06,15.066,-15.89%
1970-02-05,14.991,-16.04%
1970-02-04,15.051,-15.47%
1970-02-03,15.143,-14.93%
1970-02-02,14.965,-14.49%
1970-02-01,15.350,-12.29%
1970-01-30,14.709,-17.38%
1970-01-29,14.825,-16.70%
1970-01-28,15.016,-15.55%
1970-01-27,15.159,-14.73%
1970-01-26,15.254,-14.18%
1970-01-23,15.410,-13.34%
1970-01-22,15.562,-12.10%
1970-01-21,15.555,-11.84%
1970-01-20,15.542,-11.97%
1970-01-19,15.510,-12.44%
1970-01-16,15.730,-11.33%
1970-01-15,15.862,-10.09%
1970-01-14,15.856,-9.69%
1970-01-13,15.881,-8.89%
1970-01-12,15.865,-9.46%
1970-01-09,15.986,-9.03%
1970-01-08,16.035,-8.37%
1970-01-07,16.026,-8.80%
1970-01-06,16.059,-9.73%
1970-01-05,16.170,-10.44%
1970-01-02,16.090,-10.82%
1970-01-01,15.760,-10.71%
1969-12-31,15.927,-11.67%
