date,pe,yoy
2016-08-10,22.74,+12.02%
2016-08-09,22.80,+13.60%
2016-08-08,22.75,+13.35%
2016-08-05,22.78,+11.50%
2016-08-04,22.55,+11.19%
2016-08-03,22.51,+10.72%
2016-08-02,22.43,+10.11%
2016-08-01,22.61,+11.00%
2016-07-29,22.49,+10.57%
2016-07-28,22.44,+10.87%
2016-07-27,22.36,+11.47%
2016-07-26,22.21,+9.79%
2016-07-25,22.18,+9.64%
2016-07-22,22.18,+8.09%
2016-07-21,22.09,+6.46%
2016-07-20,22.14,+6.60%
2016-07-19,21.88,+5.75%
2016-07-18,21.96,+6.14%
2016-07-15,21.82,+8.56%
2016-07-14,21.85,+8.81%
2016-07-13,21.70,+8.77%
2016-07-12,21.76,+10.91%
2016-07-11,21.65,+10.35%
2016-07-08,21.53,+11.44%
2016-07-07,21.20,+7.83%
2016-07-06,21.13,+7.70%
2016-07-05,20.97,+6.55%
2016-07-01,21.09,+7.27%
2016-06-30,21.00,+7.58%
2016-06-29,21.39,+13.29%
2016-06-28,21.02,+8.74%
2016-06-27,20.59,+6.52%
2016-06-24,21.00,+7.69%
2016-06-23,21.89,+11.63%
2016-06-22,21.58,+10.16%
2016-06-21,21.63,+11.15%
2016-06-20,21.56,+10.79%
2016-06-17,21.44,+11.26%
2016-06-16,21.68,+12.86%
2016-06-15,21.61,+13.08%
2016-06-14,21.68,+12.92%
2016-06-13,21.67,+12.86%
2016-06-10,21.86,+13.03%
2016-06-09,22.11,+15.82%
2016-06-08,22.15,+15.97%
2016-06-07,22.12,+14.61%
2016-06-06,22.17,+14.87%
2016-06-03,22.10,+13.45%
2016-06-02,22.20,+14.20%
2016-06-01,22.15,+13.65%
2016-05-31,22.17,+14.10%
2016-05-27,22.11,+12.81%
2016-05-26,21.99,+14.06%
2016-05-25,21.94,+12.40%
2016-05-24,21.78,+11.58%
2016-05-23,21.34,+9.32%
2016-05-20,21.38,+10.09%
2016-05-19,21.15,+8.96%
2016-05-18,21.26,+9.31%
2016-05-17,21.18,+9.34%
2016-05-16,21.47,+10.84%
2016-05-13,21.20,+11.11%
2016-05-12,21.28,+11.65%
2016-05-11,21.37,+11.71%
2016-05-10,21.57,+12.23%
2016-05-09,21.27,+10.67%
2016-05-06,21.22,+12.39%
2016-05-05,21.12,+11.10%
2016-05-04,21.13,+9.37%
2016-05-03,21.27,+10.15%
2016-05-02,21.47,+11.19%
2016-04-29,21.27,+9.92%
2016-04-28,21.38,+9.87%
2016-04-27,21.64,+10.92%
2016-04-26,21.82,+11.55%
2016-04-25,21.92,+12.07%
2016-04-22,21.92,+13.99%
2016-04-21,22.25,+16.37%
2016-04-20,22.25,+16.86%
2016-04-19,22.23,+18.50%
2016-04-18,22.39,+19.35%
2016-04-15,22.26,+16.73%
2016-04-14,22.32,+17.72%
2016-04-13,22.32,+17.41%
2016-04-12,22.03,+15.58%
2016-04-11,21.85,+14.64%
2016-04-08,21.93,+16.28%
2016-04-07,21.93,+17.08%
2016-04-06,22.27,+18.71%
2016-04-05,21.91,+17.73%
2016-04-04,22.11,+18.81%
2016-04-01,22.21,+19.47%
2016-03-31,21.97,+17.61%
2016-03-30,22.04,+52.00%
2016-03-29,21.93,+52.93%
2016-03-28,21.58,+50.49%
2016-03-24,21.62,+47.48%
2016-03-23,21.61,+46.91%
2016-03-22,21.78,+47.66%
2016-03-21,21.73,+47.32%
2016-03-18,21.65,+47.98%
2016-03-17,21.60,+49.17%
2016-03-16,21.62,+49.52%
2016-03-15,21.43,+50.07%
2016-03-14,21.43,+50.07%
2016-03-11,21.41,+50.35%
2016-03-10,21.04,+46.93%
2016-03-09,21.07,+44.32%
2016-03-08,20.93,+43.85%
2016-03-07,21.12,+45.15%
2016-03-04,21.25,+44.46%
2016-03-03,21.23,+43.93%
2016-03-02,21.27,+43.43%
2016-03-01,21.27,+44.79%
2016-02-29,20.62,+40.37%
2016-02-26,20.79,+40.85%
2016-02-25,20.81,+41.66%
2016-02-24,20.62,+39.99%
2016-02-23,20.43,+38.79%
2016-02-22,20.77,+41.29%
2016-02-19,20.44,+40.00%
2016-02-18,20.37,+40.19%
2016-02-17,20.61,+42.04%
2016-02-16,20.14,+38.90%
2016-02-12,19.73,+37.11%
2016-02-11,19.45,+36.78%
2016-02-10,19.47,+37.50%
2016-02-09,19.38,+38.92%
2016-02-08,19.44,+38.96%
2016-02-05,19.75,+40.27%
2016-02-04,20.45,+46.39%
2016-02-03,20.48,+46.39%
2016-02-02,20.58,+48.48%
2016-02-01,21.04,+53.24%
2016-01-29,21.00,+51.84%
2016-01-28,20.54,+49.93%
2016-01-27,20.26,+47.02%
2016-01-26,20.78,+46.86%
2016-01-25,20.60,+45.58%
2016-01-22,20.91,+47.98%
2016-01-21,20.33,+46.58%
2016-01-20,20.30,+47.10%
2016-01-19,20.35,+48.54%
2016-01-15,20.32,+50.18%
2016-01-14,20.97,+52.84%
2016-01-13,20.53,+48.98%
2016-01-12,21.27,+54.13%
2016-01-11,21.02,+50.79%
2016-01-08,20.96,+49.39%
2016-01-07,21.13,+53.56%
2016-01-06,21.81,+60.37%
2016-01-05,22.01,+59.84%
2016-01-04,22.07,+57.64%
2015-12-31,22.54,+60.77%
2015-12-30,21.53,+38.99%
2015-12-29,21.71,+39.17%
2015-12-28,21.39,+37.03%
2015-12-24,21.40,+38.06%
2015-12-23,21.40,+38.24%
2015-12-22,21.24,+36.77%
2015-12-21,21.11,+36.28%
2015-12-18,20.90,+35.36%
2015-12-17,21.28,+41.21%
2015-12-16,21.59,+45.88%
2015-12-15,21.28,+41.49%
2015-12-14,21.15,+39.24%
2015-12-11,21.00,+36.72%
2015-12-10,21.49,+40.55%
2015-12-09,21.39,+37.64%
2015-12-08,21.73,+40.37%
2015-12-07,21.72,+39.23%
2015-12-04,21.83,+39.94%
2015-12-03,21.32,+36.67%
2015-12-02,21.69,+39.22%
2015-12-01,21.83,+40.75%
2015-11-30,21.59,+37.60%
2015-11-27,21.66,+38.67%
2015-11-25,21.63,+39.46%
2015-11-24,21.61,+39.42%
2015-11-23,21.64,+40.70%
2015-11-20,21.69,+41.30%
2015-11-19,21.55,+41.03%
2015-11-18,21.54,+40.33%
2015-11-17,21.13,+38.56%
2015-11-16,21.13,+38.19%
2015-11-13,20.84,+36.75%
2015-11-12,21.24,+39.92%
2015-11-11,21.46,+41.65%
2015-11-10,21.48,+42.16%
2015-11-09,21.55,+43.19%
2015-11-06,21.79,+44.59%
2015-11-05,21.77,+44.84%
2015-11-04,21.84,+45.21%
2015-11-03,21.84,+44.83%
2015-11-02,21.77,+44.75%
2015-10-30,21.52,+45.01%
2015-10-29,21.62,+46.08%
2015-10-28,21.65,+45.69%
2015-10-27,21.47,+46.65%
2015-10-26,21.43,+46.58%
2015-10-23,21.40,+47.38%
2015-10-22,20.84,+45.84%
2015-10-21,20.43,+42.17%
2015-10-20,20.54,+46.71%
2015-10-19,20.65,+49.64%
2015-10-16,20.54,+50.81%
2015-10-15,20.45,+49.27%
2015-10-14,20.12,+45.90%
2015-10-13,20.15,+46.23%
2015-10-12,20.28,+44.86%
2015-10-09,20.23,+40.88%
2015-10-08,20.13,+37.69%
2015-10-07,20.06,+40.08%
2015-10-06,19.93,+37.16%
2015-10-05,20.05,+37.61%
2015-10-02,19.75,+36.96%
2015-10-01,19.41,+34.60%
2015-09-30,19.35,+32.08%
2015-09-29,18.13,+30.62%
2015-09-28,18.22,+31.08%
2015-09-25,18.75,+36.46%
2015-09-24,18.92,+34.76%
2015-09-23,18.97,+36.57%
2015-09-22,18.97,+36.18%
2015-09-21,19.25,+36.91%
2015-09-18,19.19,+36.39%
2015-09-17,19.47,+39.37%
2015-09-16,19.46,+39.50%
2015-09-15,19.36,+40.09%
2015-09-14,19.13,+37.13%
2015-09-11,19.19,+36.78%
2015-09-10,19.07,+35.83%
2015-09-09,18.88,+35.53%
2015-09-08,19.10,+36.04%
2015-09-04,18.58,+33.29%
2015-09-03,18.80,+34.67%
2015-09-02,18.89,+34.54%
2015-09-01,18.39,+31.36%
2015-08-31,18.98,+35.57%
2015-08-28,19.22,+37.88%
2015-08-27,19.20,+37.44%
2015-08-26,18.73,+34.17%
2015-08-25,17.83,+27.81%
2015-08-24,17.93,+28.99%
2015-08-21,18.63,+34.22%
2015-08-20,19.47,+40.48%
2015-08-19,20.02,+44.55%
2015-08-18,20.16,+46.19%
2015-08-17,20.27,+48.28%
2015-08-14,20.11,+47.76%
2015-08-13,20.06,+48.15%
2015-08-12,20.10,+50.11%
2015-08-11,20.04,+49.44%
2015-08-10,20.30,+52.29%
2015-08-07,20.07,+51.70%
2015-08-06,20.10,+51.36%
2015-08-05,20.43,+53.72%
2015-08-04,20.28,+51.34%
2015-08-03,20.33,+52.86%
2015-07-31,20.37,+52.58%
2015-07-30,20.41,+49.74%
2015-07-29,20.34,+49.78%
2015-07-28,20.24,+48.82%
2015-07-27,20.06,+47.50%
2015-07-24,20.23,+48.10%
2015-07-23,20.43,+49.45%
2015-07-22,20.52,+51.10%
2015-07-21,20.75,+53.82%
2015-07-20,20.77,+53.74%
2015-07-17,20.69,+55.56%
2015-07-16,20.40,+51.34%
2015-07-15,20.10,+49.78%
2015-07-14,20.08,+49.07%
2015-07-13,19.95,+48.99%
2015-07-10,19.62,+47.52%
2015-07-09,19.32,+44.72%
2015-07-08,19.32,+45.81%
2015-07-07,19.66,+46.61%
2015-07-06,19.62,+45.87%
2015-07-02,19.68,+47.20%
2015-07-01,19.66,+47.27%
2015-06-30,19.52,+47.88%
2015-06-29,18.88,+32.77%
2015-06-26,19.33,+36.61%
2015-06-25,19.46,+37.53%
2015-06-24,19.50,+38.79%
2015-06-23,19.61,+39.37%
2015-06-22,19.59,+39.33%
2015-06-19,19.46,+38.41%
2015-06-18,19.54,+38.88%
2015-06-17,19.27,+37.84%
2015-06-16,19.21,+37.41%
2015-06-15,19.11,+36.89%
2015-06-12,19.20,+37.93%
2015-06-11,19.35,+37.72%
2015-06-10,19.34,+37.55%
2015-06-09,19.09,+35.97%
2015-06-08,19.10,+36.14%
2015-06-05,19.30,+38.15%
2015-06-04,19.34,+39.74%
2015-06-03,19.48,+41.26%
2015-06-02,19.44,+40.77%
2015-06-01,19.49,+41.03%
2015-05-29,19.43,+40.59%
2015-05-28,19.55,+42.39%
2015-05-27,19.60,+42.34%
2015-05-26,19.28,+41.76%
2015-05-22,19.52,+44.59%
2015-05-21,19.53,+45.20%
2015-05-20,19.42,+45.91%
2015-05-19,19.41,+45.18%
2015-05-18,19.45,+46.57%
2015-05-15,19.37,+46.97%
2015-05-14,19.38,+45.82%
2015-05-13,19.08,+42.92%
2015-05-12,19.06,+42.66%
2015-05-11,19.13,+45.48%
2015-05-08,19.22,+46.83%
2015-05-07,18.97,+44.59%
2015-05-06,18.88,+43.57%
2015-05-05,19.01,+42.61%
2015-05-04,19.32,+45.59%
2015-05-01,19.31,+45.30%
2015-04-30,19.03,+43.62%
2015-04-29,19.35,+46.37%
2015-04-28,19.46,+48.44%
2015-04-27,19.51,+49.27%
2015-04-24,19.56,+47.29%
2015-04-23,19.30,+46.77%
2015-04-22,19.23,+44.91%
2015-04-21,19.12,+45.18%
2015-04-20,19.04,+45.68%
2015-04-17,18.76,+43.53%
2015-04-16,19.05,+45.75%
2015-04-15,19.07,+47.83%
2015-04-14,18.96,+47.55%
2015-04-13,19.01,+49.10%
2015-04-10,19.06,+47.75%
2015-04-09,18.98,+42.60%
2015-04-08,18.86,+44.19%
2015-04-07,18.73,+44.41%
2015-04-06,18.76,+43.32%
2015-04-02,18.61,+37.24%
2015-04-01,18.59,+37.40%
2015-03-31,18.68,+40.45%
2015-03-30,14.50,-12.76%
2015-03-27,14.34,-13.51%
2015-03-26,14.28,-14.39%
2015-03-25,14.32,-15.22%
2015-03-24,14.66,-12.95%
2015-03-23,14.71,-13.47%
2015-03-20,14.75,-14.19%
2015-03-19,14.65,-14.53%
2015-03-18,14.63,-15.19%
2015-03-17,14.48,-15.07%
2015-03-16,14.46,-14.34%
2015-03-13,14.28,-15.95%
2015-03-12,14.35,-16.81%
2015-03-11,14.24,-17.11%
2015-03-10,14.32,-16.99%
2015-03-09,14.60,-15.31%
2015-03-06,14.55,-15.99%
2015-03-05,14.73,-15.10%
2015-03-04,14.71,-15.02%
2015-03-03,14.75,-13.59%
2015-03-02,14.83,-13.78%
2015-02-27,14.69,-14.69%
2015-02-26,14.76,-13.73%
2015-02-25,14.69,-14.19%
2015-02-24,14.73,-14.11%
2015-02-23,14.72,-13.67%
2015-02-20,14.70,-13.98%
2015-02-19,14.60,-14.12%
2015-02-18,14.53,-15.13%
2015-02-17,14.51,-14.90%
2015-02-13,14.50,-14.86%
2015-02-12,14.39,-14.75%
2015-02-11,14.22,-15.66%
2015-02-10,14.16,-15.06%
2015-02-09,13.95,-15.86%
2015-02-06,13.99,-14.07%
2015-02-05,14.08,-12.44%
2015-02-04,13.97,-13.50%
2015-02-03,13.99,-12.62%
2015-02-02,13.86,-15.44%
2015-01-30,13.73,-16.48%
2015-01-29,13.83,-14.31%
2015-01-28,13.70,-16.05%
2015-01-27,13.78,-15.62%
2015-01-26,14.15,-14.14%
2015-01-23,14.15,-15.87%
2015-01-22,14.13,-16.29%
2015-01-21,13.87,-17.64%
2015-01-20,13.80,-17.41%
2015-01-16,13.70,-18.50%
2015-01-15,13.53,-19.46%
2015-01-14,13.72,-17.65%
2015-01-13,13.78,-15.72%
2015-01-12,13.80,-16.82%
2015-01-09,13.94,-15.67%
2015-01-08,14.03,-15.48%
2015-01-07,13.76,-16.91%
2015-01-06,13.60,-17.12%
2015-01-05,13.77,-16.39%
2015-01-02,14.00,-15.61%
2014-12-31,14.02,-16.15%
2014-12-30,15.49,-6.63%
2014-12-29,15.60,-6.02%
2014-12-26,15.61,-6.25%
2014-12-24,15.50,-6.63%
2014-12-23,15.48,-6.63%
2014-12-22,15.53,-5.30%
2014-12-19,15.49,-4.68%
2014-12-18,15.44,-5.28%
2014-12-17,15.07,-6.51%
2014-12-16,14.80,-8.36%
2014-12-15,15.04,-6.35%
2014-12-12,15.19,-5.53%
2014-12-11,15.36,-4.71%
2014-12-10,15.29,-6.37%
2014-12-09,15.54,-4.84%
2014-12-08,15.48,-4.91%
2014-12-05,15.60,-3.47%
2014-12-04,15.60,-3.58%
2014-12-03,15.60,-3.47%
2014-12-02,15.58,-3.65%
2014-12-01,15.51,-4.26%
2014-11-28,15.69,-2.67%
2014-11-26,15.62,-2.44%
2014-11-25,15.51,-2.58%
2014-11-24,15.50,-2.52%
2014-11-21,15.38,-2.72%
2014-11-20,15.35,-1.85%
2014-11-19,15.28,-2.61%
2014-11-18,15.35,-2.48%
2014-11-17,15.25,-4.09%
2014-11-14,15.29,-3.65%
2014-11-13,15.24,-3.67%
2014-11-12,15.18,-2.88%
2014-11-11,15.15,-3.01%
2014-11-10,15.11,-3.39%
2014-11-07,15.05,-2.46%
2014-11-06,15.07,-4.20%
2014-11-05,15.03,-4.51%
2014-11-04,15.04,-4.33%
2014-11-03,15.08,-3.95%
2014-10-31,15.04,-4.14%
2014-10-30,14.84,-5.66%
2014-10-29,14.80,-6.09%
2014-10-28,14.86,-5.41%
2014-10-27,14.64,-6.87%
2014-10-24,14.62,-6.40%
2014-10-23,14.52,-6.56%
2014-10-22,14.29,-8.63%
2014-10-21,14.37,-7.94%
2014-10-20,14.00,-10.14%
2014-10-17,13.80,-10.04%
2014-10-16,13.62,-10.69%
2014-10-15,13.70,-9.09%
2014-10-14,13.79,-8.86%
2014-10-13,13.78,-8.26%
2014-10-10,14.00,-6.17%
2014-10-09,14.36,-1.64%
2014-10-08,14.62,-0.20%
2014-10-07,14.32,-4.15%
2014-10-06,14.53,-3.52%
2014-10-03,14.57,-2.41%
2014-10-02,14.42,-4.57%
2014-10-01,14.42,-4.57%
2014-09-30,14.65,-2.01%
2014-09-29,13.88,-21.14%
2014-09-26,13.90,-21.11%
2014-09-25,13.74,-21.40%
2014-09-24,14.04,-19.95%
2014-09-23,13.89,-20.81%
2014-09-22,13.93,-20.72%
2014-09-19,14.06,-20.29%
2014-09-18,14.07,-20.06%
2014-09-17,13.97,-19.62%
2014-09-16,13.95,-19.18%
2014-09-15,13.82,-20.21%
2014-09-12,13.95,-19.36%
2014-09-11,14.03,-19.00%
2014-09-10,14.04,-19.08%
2014-09-09,13.93,-19.34%
2014-09-08,14.04,-17.75%
2014-09-05,14.02,-17.77%
2014-09-04,13.94,-18.10%
2014-09-03,13.96,-17.10%
2014-09-02,14.04,-16.18%
2014-08-29,14.00,-16.91%
2014-08-28,13.94,-16.73%
2014-08-27,13.97,-16.20%
2014-08-26,13.96,-17.93%
2014-08-25,13.95,-18.04%
2014-08-22,13.90,-17.75%
2014-08-21,13.88,-17.04%
2014-08-20,13.86,-17.45%
2014-08-19,13.85,-17.17%
2014-08-18,13.79,-17.67%
2014-08-15,13.67,-18.44%
2014-08-14,13.61,-20.18%
2014-08-13,13.54,-20.86%
2014-08-12,13.39,-21.37%
2014-08-11,13.41,-21.07%
2014-08-08,13.33,-21.82%
2014-08-07,13.23,-22.13%
2014-08-06,13.28,-21.93%
2014-08-05,13.29,-22.37%
2014-08-04,13.40,-21.77%
2014-08-01,13.30,-21.90%
2014-07-31,13.35,-20.72%
2014-07-30,13.63,-18.92%
2014-07-29,13.58,-18.78%
2014-07-28,13.60,-18.85%
2014-07-25,13.60,-18.47%
2014-07-24,13.66,-17.56%
2014-07-23,13.67,-17.25%
2014-07-22,13.58,-18.44%
2014-07-21,13.49,-18.69%
2014-07-18,13.51,-19.44%
2014-07-17,13.30,-20.88%
2014-07-16,13.48,-19.62%
2014-07-15,13.42,-20.02%
2014-07-14,13.47,-19.73%
2014-07-11,13.39,-19.68%
2014-07-10,13.30,-18.65%
2014-07-09,13.35,-17.90%
2014-07-08,13.25,-18.01%
2014-07-07,13.41,-16.91%
2014-07-03,13.45,-16.09%
2014-07-02,13.37,-16.23%
2014-07-01,13.35,-16.30%
2014-06-30,13.20,-18.82%
2014-06-27,14.22,-12.44%
2014-06-26,14.15,-12.49%
2014-06-25,14.15,-11.62%
2014-06-24,14.05,-11.69%
2014-06-23,14.07,-12.50%
2014-06-20,14.06,-12.94%
2014-06-19,14.06,-14.94%
2014-06-18,14.07,-15.95%
2014-06-17,13.98,-15.78%
2014-06-16,13.98,-15.02%
2014-06-13,13.96,-15.65%
2014-06-12,13.92,-14.86%
2014-06-11,14.05,-15.05%
2014-06-10,14.06,-15.86%
2014-06-09,14.04,-15.98%
2014-06-06,14.03,-14.87%
2014-06-05,13.97,-14.87%
2014-06-04,13.84,-16.68%
2014-06-03,13.79,-17.47%
2014-06-02,13.81,-17.11%
2014-05-30,13.82,-17.88%
2014-05-29,13.82,-17.39%
2014-05-28,13.73,-18.42%
2014-05-27,13.77,-17.59%
2014-05-23,13.60,-18.61%
2014-05-22,13.50,-19.45%
2014-05-21,13.45,-20.46%
2014-05-20,13.31,-21.15%
2014-05-19,13.37,-20.98%
2014-05-16,13.27,-20.82%
2014-05-15,13.18,-21.45%
2014-05-14,13.29,-20.61%
2014-05-13,13.35,-19.87%
2014-05-12,13.36,-19.76%
2014-05-09,13.15,-20.50%
2014-05-08,13.09,-21.05%
2014-05-07,13.12,-20.48%
2014-05-06,13.15,-20.35%
2014-05-05,13.33,-18.97%
2014-05-02,13.27,-18.39%
2014-05-01,13.29,-17.20%
2014-04-30,13.25,-17.85%
2014-04-29,13.22,-17.48%
2014-04-28,13.11,-17.39%
2014-04-25,13.07,-17.90%
2014-04-24,13.28,-16.11%
2014-04-23,13.15,-16.98%
2014-04-22,13.27,-15.48%
2014-04-21,13.17,-15.20%
2014-04-17,13.07,-15.89%
2014-04-16,13.07,-17.59%
2014-04-15,12.90,-17.47%
2014-04-14,12.85,-19.49%
2014-04-11,12.75,-20.16%
2014-04-10,12.90,-19.22%
2014-04-09,13.31,-15.06%
2014-04-08,13.08,-15.99%
2014-04-07,12.97,-16.27%
2014-04-04,13.09,-16.14%
2014-04-03,13.45,-13.89%
2014-04-02,13.56,-13.96%
2014-04-01,13.53,-13.44%
2014-03-31,13.30,-17.75%
2014-03-28,16.62,+2.78%
2014-03-27,16.58,+2.85%
2014-03-26,16.68,+3.60%
2014-03-25,16.89,+5.56%
2014-03-24,16.84,+4.79%
2014-03-21,17.00,+6.78%
2014-03-20,17.19,+6.77%
2014-03-19,17.14,+7.19%
2014-03-18,17.25,+7.68%
2014-03-17,17.05,+6.16%
2014-03-14,16.88,+4.78%
2014-03-13,16.99,+5.79%
2014-03-12,17.25,+7.34%
2014-03-11,17.18,+6.51%
2014-03-10,17.25,+7.21%
2014-03-07,17.24,+7.35%
2014-03-06,17.32,+8.11%
2014-03-05,17.35,+8.03%
2014-03-04,17.31,+9.35%
2014-03-03,17.07,+8.31%
2014-02-28,17.20,+9.48%
2014-02-27,17.22,+9.47%
2014-02-26,17.11,+9.96%
2014-02-25,17.12,+10.45%
2014-02-24,17.15,+9.24%
2014-02-21,17.05,+9.58%
2014-02-20,17.09,+8.72%
2014-02-19,17.00,+6.45%
2014-02-18,17.12,+7.94%
2014-02-14,17.05,+7.23%
2014-02-13,17.03,+7.04%
2014-02-12,16.88,+6.50%
2014-02-11,16.86,+5.90%
2014-02-10,16.67,+4.71%
2014-02-07,16.58,+5.20%
2014-02-06,16.28,+3.30%
2014-02-05,16.08,+1.71%
2014-02-04,16.15,+3.66%
2014-02-03,16.01,+0.95%
2014-01-31,16.39,+4.59%
2014-01-30,16.44,+4.65%
2014-01-29,16.14,+2.54%
2014-01-28,16.32,+3.75%
2014-01-27,16.33,+4.01%
2014-01-24,16.48,+5.44%
2014-01-23,16.82,+6.12%
2014-01-22,16.88,+7.11%
2014-01-21,16.84,+6.99%
2014-01-17,16.71,+6.03%
2014-01-16,16.81,+7.14%
2014-01-15,16.80,+7.55%
2014-01-14,16.66,+6.18%
2014-01-13,16.35,+3.68%
2014-01-10,16.59,+5.40%
2014-01-09,16.53,+5.62%
2014-01-08,16.60,+6.41%
2014-01-07,16.56,+5.95%
2014-01-06,16.41,+4.99%
2014-01-03,16.47,+5.04%
2014-01-02,16.59,+5.27%
2013-12-31,16.72,+9.50%
2013-12-30,16.59,+7.94%
2013-12-27,16.60,+6.89%
2013-12-26,16.65,+7.07%
2013-12-24,16.60,+5.87%
2013-12-23,16.58,+5.47%
2013-12-20,16.40,+3.21%
2013-12-19,16.25,+2.39%
2013-12-18,16.30,+2.13%
2013-12-17,16.12,+2.61%
2013-12-16,16.15,+4.19%
2013-12-13,16.06,+2.62%
2013-12-12,16.08,+1.97%
2013-12-11,16.12,+1.90%
2013-12-10,16.33,+4.61%
2013-12-09,16.33,+4.88%
2013-12-06,16.28,+3.89%
2013-12-05,16.16,+3.86%
2013-12-04,16.18,+2.86%
2013-12-03,16.16,+2.54%
2013-12-02,16.17,+2.41%
2013-11-29,16.20,+2.47%
2013-11-27,16.12,+3.47%
2013-11-26,16.01,+2.37%
2013-11-25,15.92,+2.25%
2013-11-22,15.90,+3.65%
2013-11-21,15.81,+3.06%
2013-11-20,15.64,+2.22%
2013-11-19,15.69,+2.48%
2013-11-18,15.74,+5.28%
2013-11-15,15.90,+6.78%
2013-11-14,15.87,+6.30%
2013-11-13,15.82,+4.70%
2013-11-12,15.63,+2.63%
2013-11-11,15.62,+2.49%
2013-11-08,15.64,+3.10%
2013-11-07,15.43,+0.13%
2013-11-06,15.73,-0.51%
2013-11-05,15.74,-0.13%
2013-11-04,15.72,+0.32%
2013-11-01,15.70,-0.95%
2013-10-31,15.69,+0.45%
2013-10-30,15.73,+0.06%
2013-10-29,15.76,+0.25%
2013-10-28,15.71,-0.06%
2013-10-25,15.72,+0.32%
2013-10-24,15.62,-0.26%
2013-10-23,15.54,-1.15%
2013-10-22,15.64,-1.57%
2013-10-21,15.61,-1.20%
2013-10-18,15.58,-3.71%
2013-10-17,15.34,-6.29%
2013-10-16,15.25,-6.96%
2013-10-15,15.07,-6.75%
2013-10-14,15.13,-5.67%
2013-10-11,15.02,-6.36%
2013-10-10,14.92,-7.27%
2013-10-09,14.60,-9.71%
2013-10-08,14.65,-10.89%
2013-10-07,14.94,-9.89%
2013-10-04,15.06,-9.71%
2013-10-03,14.93,-10.17%
2013-10-02,15.11,-8.48%
2013-10-01,15.11,-8.31%
2013-09-30,14.95,-3.17%
2013-09-27,17.60,+13.11%
2013-09-26,17.62,+14.86%
2013-09-25,17.48,+12.99%
2013-09-24,17.54,+11.79%
2013-09-23,17.54,+11.15%
2013-09-20,17.57,+11.34%
2013-09-19,17.64,+11.65%
2013-09-18,17.60,+11.68%
2013-09-17,17.38,+10.35%
2013-09-16,17.26,+9.59%
2013-09-13,17.32,+10.88%
2013-09-12,17.30,+12.34%
2013-09-11,17.32,+12.76%
2013-09-10,17.35,+12.81%
2013-09-09,17.27,+10.85%
2013-09-06,17.07,+9.35%
2013-09-05,17.05,+11.73%
2013-09-04,17.02,+11.31%
2013-09-03,16.84,+10.14%
2013-08-30,16.75,+10.27%
2013-08-29,16.85,+9.70%
2013-08-28,16.74,+9.06%
2013-08-27,16.67,+8.60%
2013-08-26,17.01,+11.03%
2013-08-23,17.02,+11.75%
2013-08-22,16.90,+10.10%
2013-08-21,16.73,+9.42%
2013-08-20,16.79,+9.31%
2013-08-19,16.72,+9.07%
2013-08-16,16.75,+9.69%
2013-08-15,16.76,+11.07%
2013-08-14,17.05,+13.29%
2013-08-13,17.11,+13.69%
2013-08-12,17.03,+13.38%
2013-08-09,16.99,+13.27%
2013-08-08,17.05,+13.89%
2013-08-07,16.99,+13.34%
2013-08-06,17.01,+14.47%
2013-08-05,17.12,+15.99%
2013-08-02,17.13,+18.30%
2013-08-01,17.03,+17.21%
2013-07-31,16.84,+15.58%
2013-07-30,16.81,+15.37%
2013-07-29,16.72,+14.52%
2013-07-26,16.76,+17.53%
2013-07-25,16.68,+18.63%
2013-07-24,16.57,+17.02%
2013-07-23,16.52,+15.69%
2013-07-22,16.65,+15.30%
2013-07-19,16.59,+13.24%
2013-07-18,16.77,+15.81%
2013-07-17,16.81,+17.63%
2013-07-16,16.77,+18.02%
2013-07-15,16.78,+17.67%
2013-07-12,16.78,+19.52%
2013-07-11,16.67,+17.56%
2013-07-10,16.35,+14.66%
2013-07-09,16.26,+12.92%
2013-07-08,16.16,+12.14%
2013-07-05,16.14,+10.55%
2013-07-03,16.03,+9.87%
2013-07-02,15.96,+10.22%
2013-07-01,15.95,+14.34%
2013-06-28,16.26,+20.18%
2013-06-27,16.24,+18.71%
2013-06-26,16.17,+18.90%
2013-06-25,16.01,+18.50%
2013-06-24,15.91,+15.37%
2013-06-21,16.08,+17.89%
2013-06-20,16.15,+15.44%
2013-06-19,16.53,+18.24%
2013-06-18,16.74,+21.04%
2013-06-17,16.60,+21.08%
2013-06-14,16.45,+21.40%
2013-06-13,16.55,+22.77%
2013-06-12,16.35,+20.40%
2013-06-11,16.54,+23.16%
2013-06-10,16.71,+22.42%
2013-06-07,16.71,+23.59%
2013-06-06,16.48,+21.35%
2013-06-05,16.41,+23.66%
2013-06-04,16.61,+25.64%
2013-06-03,16.71,+27.46%
2013-05-31,16.66,+23.68%
2013-05-30,16.83,+24.39%
2013-05-29,16.73,+22.56%
2013-05-28,16.83,+24.85%
2013-05-24,16.71,+23.78%
2013-05-23,16.71,+22.96%
2013-05-22,16.76,+23.78%
2013-05-21,16.91,+24.52%
2013-05-20,16.88,+27.69%
2013-05-17,16.92,+26.46%
2013-05-16,16.76,+22.69%
2013-05-15,16.78,+21.86%
2013-05-14,16.74,+21.13%
2013-05-13,16.66,+19.43%
2013-05-10,16.65,+19.35%
2013-05-09,16.54,+18.31%
2013-05-08,16.58,+18.18%
2013-05-07,16.50,+17.19%
